objective,similarity,type
72955,90,ils_nodes
72904,90,ils_nodes
75490,90,ils_nodes
74750,90,ils_nodes
72598,92,ils_nodes
73728,90,ils_nodes
73273,90,ils_nodes
73702,87,ils_nodes
74037,90,ils_nodes
72504,89,ils_nodes
73482,88,ils_nodes
72264,88,ils_nodes
74634,87,ils_nodes
73209,89,ils_nodes
71470,90,ils_nodes
73295,88,ils_nodes
73838,90,ils_nodes
75198,87,ils_nodes
72287,90,ils_nodes
74604,88,ils_nodes
72597,88,ils_nodes
75613,88,ils_nodes
74912,88,ils_nodes
76606,87,ils_nodes
73621,90,ils_nodes
73791,89,ils_nodes
72367,88,ils_nodes
74238,90,ils_nodes
73690,89,ils_nodes
73707,90,ils_nodes
73348,90,ils_nodes
72385,87,ils_nodes
73960,91,ils_nodes
74289,92,ils_nodes
75027,89,ils_nodes
73082,88,ils_nodes
74174,88,ils_nodes
