objective,similarity,type
75198,44.5145,avg_edges
72287,47.5586,avg_edges
74604,45.969,avg_edges
72597,47.2262,avg_edges
75613,44.6617,avg_edges
74912,42.6226,avg_edges
76606,40.4384,avg_edges
73621,46.994,avg_edges
73791,45.1171,avg_edges
72367,44.8448,avg_edges
74238,44.3784,avg_edges
73690,43.0651,avg_edges
73707,45.9359,avg_edges
73348,47.5846,avg_edges
72385,47.8559,avg_edges
73960,44.3193,avg_edges
74289,45.8068,avg_edges
75027,42.7087,avg_edges
73082,47.8849,avg_edges
74174,41.8859,avg_edges
